cnt	t1	t2	hum	wind_speed	weather_code	is_weekend	season	is_holiday	timestamp
2065.0	11.5	11.5	72.0	14.0	1.0	0.0	0.0	0.0	2016-04-12 09:00:00
982.0	12.5	12.5	61.0	16.0	1.0	0.0	0.0	0.0	2016-04-12 10:00:00
926.0	14.5	14.5	49.5	15.0	1.0	0.0	0.0	0.0	2016-04-12 11:00:00
1231.0	15.5	15.5	42.0	14.0	2.0	0.0	0.0	0.0	2016-04-12 12:00:00
1286.0	16.0	16.0	40.5	19.0	2.0	0.0	0.0	0.0	2016-04-12 13:00:00
1241.0	16.0	16.0	42.0	18.5	7.0	0.0	0.0	0.0	2016-04-12 14:00:00
1339.0	17.0	17.0	35.5	17.0	1.0	0.0	0.0	0.0	2016-04-12 15:00:00
1898.0	16.5	16.5	36.5	19.5	2.0	0.0	0.0	0.0	2016-04-12 16:00:00
3706.0	16.0	16.0	41.0	13.0	1.0	0.0	0.0	0.0	2016-04-12 17:00:00
3842.0	13.5	13.5	57.0	12.0	1.0	0.0	0.0	0.0	2016-04-12 18:00:00
2116.0	13.0	13.0	61.0	10.0	1.0	0.0	0.0	0.0	2016-04-12 19:00:00
1142.0	12.5	12.5	65.0	10.0	1.0	0.0	0.0	0.0	2016-04-12 20:00:00
824.0	11.0	11.0	72.0	13.0	1.0	0.0	0.0	0.0	2016-04-12 21:00:00
607.0	10.5	10.0	74.0	8.0	1.0	0.0	0.0	0.0	2016-04-12 22:00:00
372.0	10.0	9.5	73.5	5.5	1.0	0.0	0.0	0.0	2016-04-12 23:00:00
187.0	10.0	10.0	76.0	5.0	1.0	0.0	0.0	0.0	2016-04-13 00:00:00
103.0	9.0	8.0	76.0	6.5	1.0	0.0	0.0	0.0	2016-04-13 01:00:00
66.0	9.0	8.0	73.5	7.0	1.0	0.0	0.0	0.0	2016-04-13 02:00:00
64.0	8.0	7.0	79.0	7.0	1.0	0.0	0.0	0.0	2016-04-13 03:00:00
46.0	8.0	7.5	76.0	5.0	1.0	0.0	0.0	0.0	2016-04-13 04:00:00
117.0	7.0	6.5	84.0	5.0	1.0	0.0	0.0	0.0	2016-04-13 05:00:00
696.0	6.5	6.5	87.0	0.0	1.0	0.0	0.0	0.0	2016-04-13 06:00:00
2301.0	8.0	7.5	78.5	5.5	1.0	0.0	0.0	0.0	2016-04-13 07:00:00
4406.0	9.5	9.0	73.5	3.5	1.0	0.0	0.0	0.0	2016-04-13 08:00:00
2224.0	12.0	12.0	65.0	3.0	1.0	0.0	0.0	0.0	2016-04-13 09:00:00
1003.0	14.0	14.0	52.0	2.0	1.0	0.0	0.0	0.0	2016-04-13 10:00:00
1001.0	15.0	15.0	45.0	6.5	2.0	0.0	0.0	0.0	2016-04-13 11:00:00
1366.0	16.0	16.0	39.0	9.0	2.0	0.0	0.0	0.0	2016-04-13 12:00:00
1319.0	17.0	17.0	34.5	12.0	1.0	0.0	0.0	0.0	2016-04-13 13:00:00
1325.0	17.0	17.0	34.0	11.0	1.0	0.0	0.0	0.0	2016-04-13 14:00:00
1464.0	17.0	17.0	33.0	12.0	1.0	0.0	0.0	0.0	2016-04-13 15:00:00
1929.0	16.5	16.5	39.5	11.0	1.0	0.0	0.0	0.0	2016-04-13 16:00:00
3680.0	16.0	16.0	39.0	9.0	1.0	0.0	0.0	0.0	2016-04-13 17:00:00
3575.0	16.0	16.0	40.5	6.5	1.0	0.0	0.0	0.0	2016-04-13 18:00:00
1997.0	15.0	15.0	51.0	8.0	7.0	0.0	0.0	0.0	2016-04-13 19:00:00
1056.0	14.0	14.0	57.0	11.0	1.0	0.0	0.0	0.0	2016-04-13 20:00:00
762.0	14.0	14.0	63.0	6.0	1.0	0.0	0.0	0.0	2016-04-13 21:00:00
669.0	14.0	14.0	57.0	9.0	1.0	0.0	0.0	0.0	2016-04-13 22:00:00
406.0	13.0	13.0	61.0	8.0	1.0	0.0	0.0	0.0	2016-04-13 23:00:00
161.0	13.0	13.0	63.0	8.0	7.0	0.0	0.0	0.0	2016-04-14 00:00:00
115.0	12.0	12.0	69.5	5.0	1.0	0.0	0.0	0.0	2016-04-14 01:00:00
84.0	11.5	11.5	69.5	8.0	1.0	0.0	0.0	0.0	2016-04-14 02:00:00
37.0	10.5	9.5	74.0	11.0	1.0	0.0	0.0	0.0	2016-04-14 03:00:00
54.0	10.0	8.0	76.0	11.0	1.0	0.0	0.0	0.0	2016-04-14 04:00:00
99.0	9.0	8.0	79.0	8.0	1.0	0.0	0.0	0.0	2016-04-14 05:00:00
670.0	9.0	8.0	79.0	8.0	1.0	0.0	0.0	0.0	2016-04-14 06:00:00
2243.0	10.5	10.5	69.0	2.0	1.0	0.0	0.0	0.0	2016-04-14 07:00:00
4358.0	11.5	11.5	67.5	7.0	1.0	0.0	0.0	0.0	2016-04-14 08:00:00
2230.0	12.5	12.5	61.0	6.0	1.0	0.0	0.0	0.0	2016-04-14 09:00:00
1056.0	14.5	14.5	55.0	5.5	1.0	0.0	0.0	0.0	2016-04-14 10:00:00
965.0	15.0	15.0	51.0	7.5	1.0	0.0	0.0	0.0	2016-04-14 11:00:00
1346.0	16.0	16.0	48.0	11.0	2.0	0.0	0.0	0.0	2016-04-14 12:00:00
1226.0	17.0	17.0	43.5	15.0	2.0	0.0	0.0	0.0	2016-04-14 13:00:00
1031.0	16.5	16.5	48.5	15.0	1.0	0.0	0.0	0.0	2016-04-14 14:00:00
1204.0	16.0	16.0	55.5	13.0	2.0	0.0	0.0	0.0	2016-04-14 15:00:00
1786.0	16.5	16.5	50.5	14.0	3.0	0.0	0.0	0.0	2016-04-14 16:00:00
3507.0	16.0	16.0	52.0	17.0	2.0	0.0	0.0	0.0	2016-04-14 17:00:00
3530.0	15.0	15.0	49.5	14.0	2.0	0.0	0.0	0.0	2016-04-14 18:00:00
2018.0	14.0	14.0	51.0	10.0	1.0	0.0	0.0	0.0	2016-04-14 19:00:00
1151.0	14.0	14.0	53.0	11.0	1.0	0.0	0.0	0.0	2016-04-14 20:00:00
832.0	13.0	13.0	59.0	13.0	2.0	0.0	0.0	0.0	2016-04-14 21:00:00
608.0	12.0	12.0	69.5	13.0	7.0	0.0	0.0	0.0	2016-04-14 22:00:00
300.0	11.0	11.0	82.0	6.0	7.0	0.0	0.0	0.0	2016-04-14 23:00:00
173.0	10.0	10.0	88.0	3.0	7.0	0.0	0.0	0.0	2016-04-15 00:00:00
103.0	10.0	10.0	88.0	2.0	7.0	0.0	0.0	0.0	2016-04-15 01:00:00
43.0	10.0	10.0	88.0	0.0	7.0	0.0	0.0	0.0	2016-04-15 02:00:00
26.0	10.0	10.0	85.0	2.0	7.0	0.0	0.0	0.0	2016-04-15 03:00:00
39.0	10.0	10.0	88.0	6.0	7.0	0.0	0.0	0.0	2016-04-15 04:00:00
65.0	10.0	10.0	88.0	4.0	7.0	0.0	0.0	0.0	2016-04-15 05:00:00
430.0	10.0	10.0	88.0	0.0	7.0	0.0	0.0	0.0	2016-04-15 06:00:00
1336.0	10.0	10.0	88.0	6.0	3.0	0.0	0.0	0.0	2016-04-15 07:00:00
3054.0	10.5	10.5	88.0	5.5	3.0	0.0	0.0	0.0	2016-04-15 08:00:00
1607.0	11.5	11.5	82.5	11.0	3.0	0.0	0.0	0.0	2016-04-15 09:00:00
912.0	12.0	12.0	79.5	8.5	2.0	0.0	0.0	0.0	2016-04-15 10:00:00
806.0	13.0	13.0	72.0	6.0	2.0	0.0	0.0	0.0	2016-04-15 11:00:00
601.0	11.5	11.5	82.5	17.0	10.0	0.0	0.0	0.0	2016-04-15 12:00:00
276.0	11.5	11.5	85.0	15.0	7.0	0.0	0.0	0.0	2016-04-15 13:00:00
288.0	12.0	12.0	82.0	19.0	7.0	0.0	0.0	0.0	2016-04-15 14:00:00
477.0	11.5	11.5	85.0	16.5	7.0	0.0	0.0	0.0	2016-04-15 15:00:00
811.0	11.5	11.5	82.5	15.0	7.0	0.0	0.0	0.0	2016-04-15 16:00:00
1355.0	10.5	9.5	91.0	9.0	7.0	0.0	0.0	0.0	2016-04-15 17:00:00
920.0	10.0	8.5	88.0	10.0	7.0	0.0	0.0	0.0	2016-04-15 18:00:00
656.0	10.0	9.0	94.0	8.0	7.0	0.0	0.0	0.0	2016-04-15 19:00:00
536.0	10.0	8.0	91.0	12.0	7.0	0.0	0.0	0.0	2016-04-15 20:00:00
464.0	10.0	8.0	88.0	14.0	7.0	0.0	0.0	0.0	2016-04-15 21:00:00
396.0	9.5	7.5	91.0	17.0	3.0	0.0	0.0	0.0	2016-04-15 22:00:00
387.0	9.5	7.5	84.5	16.0	3.0	0.0	0.0	0.0	2016-04-15 23:00:00
328.0	9.0	7.0	87.0	13.0	7.0	1.0	0.0	0.0	2016-04-16 00:00:00
218.0	9.0	6.0	84.5	23.0	2.0	1.0	0.0	0.0	2016-04-16 01:00:00
172.0	8.0	5.0	82.0	21.0	3.0	1.0	0.0	0.0	2016-04-16 02:00:00
113.0	7.5	4.5	81.5	20.0	3.0	1.0	0.0	0.0	2016-04-16 03:00:00
88.0	7.0	4.0	81.0	18.0	3.0	1.0	0.0	0.0	2016-04-16 04:00:00
66.0	6.0	2.0	81.0	20.0	4.0	1.0	0.0	0.0	2016-04-16 05:00:00
92.0	6.0	3.0	81.0	16.0	3.0	1.0	0.0	0.0	2016-04-16 06:00:00
242.0	6.0	3.0	81.0	15.0	3.0	1.0	0.0	0.0	2016-04-16 07:00:00
475.0	7.0	4.0	76.0	16.0	7.0	1.0	0.0	0.0	2016-04-16 08:00:00
824.0	6.0	3.0	76.0	19.0	3.0	1.0	0.0	0.0	2016-04-16 09:00:00
1107.0	6.0	3.0	76.0	16.0	3.0	1.0	0.0	0.0	2016-04-16 10:00:00
1171.0	6.0	3.0	81.0	17.0	3.0	1.0	0.0	0.0	2016-04-16 11:00:00
1132.0	6.0	3.0	76.0	19.0	7.0	1.0	0.0	0.0	2016-04-16 12:00:00
1165.0	6.5	3.5	76.0	17.0	7.0	1.0	0.0	0.0	2016-04-16 13:00:00
1188.0	6.5	3.5	73.5	17.0	7.0	1.0	0.0	0.0	2016-04-16 14:00:00
1465.0	7.5	5.0	62.0	16.0	7.0	1.0	0.0	0.0	2016-04-16 15:00:00
1397.0	8.0	5.5	59.5	15.0	2.0	1.0	0.0	0.0	2016-04-16 16:00:00
1468.0	8.5	6.5	51.5	13.0	2.0	1.0	0.0	0.0	2016-04-16 17:00:00
1513.0	9.0	7.0	48.0	14.0	2.0	1.0	0.0	0.0	2016-04-16 18:00:00
1142.0	8.5	6.0	55.5	16.0	2.0	1.0	0.0	0.0	2016-04-16 19:00:00
770.0	7.0	5.0	63.5	11.0	1.0	1.0	0.0	0.0	2016-04-16 20:00:00
489.0	6.5	5.0	68.5	7.0	1.0	1.0	0.0	0.0	2016-04-16 21:00:00
454.0	6.0	4.0	71.0	8.0	1.0	1.0	0.0	0.0	2016-04-16 22:00:00
492.0	5.5	3.0	76.0	11.0	2.0	1.0	0.0	0.0	2016-04-16 23:00:00
389.0	4.5	3.0	78.5	7.5	1.0	1.0	0.0	0.0	2016-04-17 00:00:00
292.0	4.0	4.0	81.0	4.0	1.0	1.0	0.0	0.0	2016-04-17 01:00:00
230.0	4.0	3.0	84.0	6.5	1.0	1.0	0.0	0.0	2016-04-17 02:00:00
177.0	4.0	2.0	84.0	9.0	1.0	1.0	0.0	0.0	2016-04-17 03:00:00
88.0	4.0	2.0	81.0	9.0	1.0	1.0	0.0	0.0	2016-04-17 04:00:00
70.0	3.0	1.0	81.0	7.0	1.0	1.0	0.0	0.0	2016-04-17 05:00:00
95.0	3.0	1.0	87.0	7.0	1.0	1.0	0.0	0.0	2016-04-17 06:00:00
185.0	4.5	2.5	78.5	8.0	1.0	1.0	0.0	0.0	2016-04-17 07:00:00
398.0	5.5	3.0	73.5	10.0	1.0	1.0	0.0	0.0	2016-04-17 08:00:00
862.0	6.5	4.5	66.0	9.0	1.0	1.0	0.0	0.0	2016-04-17 09:00:00
1394.0	7.5	5.5	57.0	12.0	3.0	1.0	0.0	0.0	2016-04-17 10:00:00
2015.0	8.5	6.5	51.5	13.0	2.0	1.0	0.0	0.0	2016-04-17 11:00:00
2518.0	9.0	7.0	48.0	12.0	3.0	1.0	0.0	0.0	2016-04-17 12:00:00
2761.0	9.5	7.5	43.0	12.0	3.0	1.0	0.0	0.0	2016-04-17 13:00:00
2584.0	10.5	9.5	42.0	13.0	1.0	1.0	0.0	0.0	2016-04-17 14:00:00
2601.0	11.0	11.0	38.0	8.0	1.0	1.0	0.0	0.0	2016-04-17 15:00:00
2536.0	11.0	11.0	39.5	10.0	1.0	1.0	0.0	0.0	2016-04-17 16:00:00
2328.0	11.0	11.0	39.5	9.0	1.0	1.0	0.0	0.0	2016-04-17 17:00:00
2010.0	12.0	12.0	33.0	7.0	1.0	1.0	0.0	0.0	2016-04-17 18:00:00
1369.0	11.0	11.0	38.0	8.0	1.0	1.0	0.0	0.0	2016-04-17 19:00:00
819.0	10.0	10.0	47.0	4.0	1.0	1.0	0.0	0.0	2016-04-17 20:00:00
506.0	10.0	10.0	47.0	5.0	1.0	1.0	0.0	0.0	2016-04-17 21:00:00
398.0	9.5	9.0	48.5	7.5	1.0	1.0	0.0	0.0	2016-04-17 22:00:00
260.0	8.5	6.5	51.5	10.0	1.0	1.0	0.0	0.0	2016-04-17 23:00:00
141.0	7.5	5.5	59.0	10.0	1.0	0.0	0.0	0.0	2016-04-18 00:00:00
101.0	7.0	5.0	57.0	12.0	1.0	0.0	0.0	0.0	2016-04-18 01:00:00
37.0	7.0	5.0	59.0	12.0	1.0	0.0	0.0	0.0	2016-04-18 02:00:00
32.0	6.0	3.0	66.0	14.0	1.0	0.0	0.0	0.0	2016-04-18 03:00:00
41.0	5.5	2.5	73.5	13.0	1.0	0.0	0.0	0.0	2016-04-18 04:00:00
106.0	5.0	2.0	76.0	13.0	1.0	0.0	0.0	0.0	2016-04-18 05:00:00
640.0	5.5	2.5	76.0	15.0	1.0	0.0	0.0	0.0	2016-04-18 06:00:00
2187.0	6.5	3.5	73.5	18.0	1.0	0.0	0.0	0.0	2016-04-18 07:00:00
4163.0	8.0	5.0	66.0	18.0	1.0	0.0	0.0	0.0	2016-04-18 08:00:00
2096.0	9.5	7.0	60.0	18.0	1.0	0.0	0.0	0.0	2016-04-18 09:00:00
957.0	11.5	11.5	50.5	20.0	3.0	0.0	0.0	0.0	2016-04-18 10:00:00
796.0	10.5	9.0	58.0	24.0	3.0	0.0	0.0	0.0	2016-04-18 11:00:00
968.0	11.0	11.0	58.0	25.0	3.0	0.0	0.0	0.0	2016-04-18 12:00:00
1017.0	11.0	11.0	58.0	22.0	3.0	0.0	0.0	0.0	2016-04-18 13:00:00
929.0	11.5	11.5	56.0	21.5	3.0	0.0	0.0	0.0	2016-04-18 14:00:00
1075.0	12.0	12.0	54.0	19.5	3.0	0.0	0.0	0.0	2016-04-18 15:00:00
1575.0	12.0	12.0	54.0	19.5	3.0	0.0	0.0	0.0	2016-04-18 16:00:00
3533.0	12.0	12.0	52.5	19.5	3.0	0.0	0.0	0.0	2016-04-18 17:00:00
3324.0	12.0	12.0	54.0	18.0	3.0	0.0	0.0	0.0	2016-04-18 18:00:00
1966.0	12.0	12.0	56.0	17.0	3.0	0.0	0.0	0.0	2016-04-18 19:00:00
1045.0	12.0	12.0	56.0	14.0	3.0	0.0	0.0	0.0	2016-04-18 20:00:00
696.0	11.5	11.5	60.0	15.0	4.0	0.0	0.0	0.0	2016-04-18 21:00:00
516.0	11.0	11.0	62.0	16.0	4.0	0.0	0.0	0.0	2016-04-18 22:00:00
279.0	11.0	11.0	64.5	16.0	1.0	0.0	0.0	0.0	2016-04-18 23:00:00
154.0	11.0	11.0	67.0	16.0	1.0	0.0	0.0	0.0	2016-04-19 00:00:00
76.0	10.5	9.5	69.0	13.0	4.0	0.0	0.0	0.0	2016-04-19 01:00:00
42.0	10.0	8.0	71.0	13.0	4.0	0.0	0.0	0.0	2016-04-19 02:00:00
35.0	10.0	8.5	71.0	10.0	4.0	0.0	0.0	0.0	2016-04-19 03:00:00
50.0	10.0	8.5	71.0	9.0	1.0	0.0	0.0	0.0	2016-04-19 04:00:00
114.0	10.0	9.0	71.0	7.0	1.0	0.0	0.0	0.0	2016-04-19 05:00:00
726.0	10.0	9.0	73.5	7.0	1.0	0.0	0.0	0.0	2016-04-19 06:00:00
2449.0	10.0	9.0	76.0	7.0	2.0	0.0	0.0	0.0	2016-04-19 07:00:00
4486.0	10.5	10.0	66.5	9.0	2.0	0.0	0.0	0.0	2016-04-19 08:00:00
2152.0	11.0	11.0	58.0	8.0	2.0	0.0	0.0	0.0	2016-04-19 09:00:00
1019.0	12.0	12.0	51.0	9.5	3.0	0.0	0.0	0.0	2016-04-19 10:00:00
948.0	12.5	12.5	45.5	10.0	2.0	0.0	0.0	0.0	2016-04-19 11:00:00
1333.0	13.0	13.0	42.5	6.5	2.0	0.0	0.0	0.0	2016-04-19 12:00:00
1320.0	14.0	14.0	41.0	11.0	2.0	0.0	0.0	0.0	2016-04-19 13:00:00
1352.0	14.0	14.0	40.0	15.0	1.0	0.0	0.0	0.0	2016-04-19 14:00:00
1482.0	15.0	15.0	39.0	10.0	1.0	0.0	0.0	0.0	2016-04-19 15:00:00
2112.0	15.0	15.0	39.0	14.0	1.0	0.0	0.0	0.0	2016-04-19 16:00:00
4097.0	14.0	14.0	44.5	16.0	1.0	0.0	0.0	0.0	2016-04-19 17:00:00
4049.0	12.5	12.5	56.5	22.0	1.0	0.0	0.0	0.0	2016-04-19 18:00:00
2264.0	10.5	9.0	64.5	21.0	1.0	0.0	0.0	0.0	2016-04-19 19:00:00
1286.0	9.5	6.5	76.5	23.0	1.0	0.0	0.0	0.0	2016-04-19 20:00:00
822.0	9.0	6.0	82.0	19.5	1.0	0.0	0.0	0.0	2016-04-19 21:00:00
578.0	9.0	6.0	79.0	18.0	1.0	0.0	0.0	0.0	2016-04-19 22:00:00
396.0	8.0	5.5	82.0	14.0	1.0	0.0	0.0	0.0	2016-04-19 23:00:00
196.0	8.0	5.0	82.0	15.0	1.0	0.0	0.0	0.0	2016-04-20 00:00:00
102.0	7.0	5.0	81.0	13.0	1.0	0.0	0.0	0.0	2016-04-20 01:00:00
56.0	6.5	4.5	84.0	10.0	1.0	0.0	0.0	0.0	2016-04-20 02:00:00
32.0	6.0	4.0	87.0	10.0	1.0	0.0	0.0	0.0	2016-04-20 03:00:00
53.0	5.5	4.5	90.0	6.0	1.0	0.0	0.0	0.0	2016-04-20 04:00:00
119.0	5.0	3.5	90.0	6.5	1.0	0.0	0.0	0.0	2016-04-20 05:00:00
729.0	5.5	3.5	90.0	8.0	1.0	0.0	0.0	0.0	2016-04-20 06:00:00
2502.0	6.5	4.5	84.0	12.0	2.0	0.0	0.0	0.0	2016-04-20 07:00:00
4646.0	8.5	6.0	79.0	15.0	2.0	0.0	0.0	0.0	2016-04-20 08:00:00
2233.0	9.5	6.5	69.0	23.0	2.0	0.0	0.0	0.0	2016-04-20 09:00:00
1086.0	11.0	11.0	60.0	26.0	2.0	0.0	0.0	0.0	2016-04-20 10:00:00
1026.0	12.0	12.0	58.0	25.0	2.0	0.0	0.0	0.0	2016-04-20 11:00:00
1324.0	12.0	12.0	60.5	26.0	1.0	0.0	0.0	0.0	2016-04-20 12:00:00
1495.0	12.0	12.0	60.5	28.0	1.0	0.0	0.0	0.0	2016-04-20 13:00:00
1462.0	13.0	13.0	59.0	26.0	1.0	0.0	0.0	0.0	2016-04-20 14:00:00
1644.0	13.0	13.0	57.0	25.0	1.0	0.0	0.0	0.0	2016-04-20 15:00:00
2114.0	12.0	12.0	56.0	26.0	1.0	0.0	0.0	0.0	2016-04-20 16:00:00
4137.0	12.0	12.0	51.0	29.0	1.0	0.0	0.0	0.0	2016-04-20 17:00:00
3932.0	11.0	11.0	58.0	29.0	1.0	0.0	0.0	0.0	2016-04-20 18:00:00
2284.0	10.0	7.0	64.5	27.0	1.0	0.0	0.0	0.0	2016-04-20 19:00:00
1246.0	9.0	6.0	71.0	24.0	1.0	0.0	0.0	0.0	2016-04-20 20:00:00
744.0	8.0	5.0	79.0	19.5	1.0	0.0	0.0	0.0	2016-04-20 21:00:00
617.0	8.0	5.0	82.0	16.0	1.0	0.0	0.0	0.0	2016-04-20 22:00:00
418.0	8.0	5.5	82.0	14.0	1.0	0.0	0.0	0.0	2016-04-20 23:00:00
186.0	8.0	5.5	84.5	14.0	2.0	0.0	0.0	0.0	2016-04-21 00:00:00
100.0	8.0	5.0	87.0	15.0	1.0	0.0	0.0	0.0	2016-04-21 01:00:00
72.0	8.0	6.0	82.0	10.0	1.0	0.0	0.0	0.0	2016-04-21 02:00:00
36.0	7.0	6.0	87.0	7.0	1.0	0.0	0.0	0.0	2016-04-21 03:00:00
47.0	6.0	4.0	93.0	7.0	1.0	0.0	0.0	0.0	2016-04-21 04:00:00
116.0	6.5	4.5	93.0	9.0	1.0	0.0	0.0	0.0	2016-04-21 05:00:00
694.0	7.5	5.0	90.0	14.0	1.0	0.0	0.0	0.0	2016-04-21 06:00:00
2376.0	8.5	5.5	87.0	21.5	2.0	0.0	0.0	0.0	2016-04-21 07:00:00
4255.0	10.0	7.0	82.0	27.0	2.0	0.0	0.0	0.0	2016-04-21 08:00:00
2057.0	10.5	9.0	77.0	21.0	2.0	0.0	0.0	0.0	2016-04-21 09:00:00
1047.0	12.5	12.5	67.0	23.0	1.0	0.0	0.0	0.0	2016-04-21 10:00:00
1074.0	13.0	13.0	59.0	31.0	1.0	0.0	0.0	0.0	2016-04-21 11:00:00
1231.0	14.0	14.0	53.0	30.0	1.0	0.0	0.0	0.0	2016-04-21 12:00:00
1316.0	13.5	13.5	57.0	29.0	1.0	0.0	0.0	0.0	2016-04-21 13:00:00
1312.0	14.5	14.5	48.0	29.0	1.0	0.0	0.0	0.0	2016-04-21 14:00:00
1482.0	14.5	14.5	51.0	28.0	1.0	0.0	0.0	0.0	2016-04-21 15:00:00
2040.0	14.0	14.0	49.5	29.0	1.0	0.0	0.0	0.0	2016-04-21 16:00:00
3539.0	13.0	13.0	49.0	24.0	1.0	0.0	0.0	0.0	2016-04-21 17:00:00
3634.0	12.5	12.5	45.5	25.0	1.0	0.0	0.0	0.0	2016-04-21 18:00:00
1982.0	12.0	12.0	45.5	24.0	1.0	0.0	0.0	0.0	2016-04-21 19:00:00
1096.0	11.0	11.0	48.5	21.0	1.0	0.0	0.0	0.0	2016-04-21 20:00:00
832.0	10.5	9.5	50.5	18.0	1.0	0.0	0.0	0.0	2016-04-21 21:00:00
629.0	10.0	8.0	62.5	15.0	1.0	0.0	0.0	0.0	2016-04-21 22:00:00
459.0	10.0	8.0	67.0	13.0	1.0	0.0	0.0	0.0	2016-04-21 23:00:00
257.0	10.0	8.5	67.0	13.0	1.0	0.0	0.0	0.0	2016-04-22 00:00:00
142.0	9.0	6.0	66.0	17.0	1.0	0.0	0.0	0.0	2016-04-22 01:00:00
75.0	9.0	6.0	66.0	20.0	1.0	0.0	0.0	0.0	2016-04-22 02:00:00
52.0	9.0	6.0	62.0	19.5	1.0	0.0	0.0	0.0	2016-04-22 03:00:00
56.0	9.0	6.0	62.0	18.0	1.0	0.0	0.0	0.0	2016-04-22 04:00:00
112.0	9.0	6.5	64.0	15.0	1.0	0.0	0.0	0.0	2016-04-22 05:00:00
591.0	8.5	5.5	68.5	16.0	1.0	0.0	0.0	0.0	2016-04-22 06:00:00
2002.0	9.0	6.0	73.5	19.5	2.0	0.0	0.0	0.0	2016-04-22 07:00:00
3908.0	9.0	6.0	76.0	19.0	2.0	0.0	0.0	0.0	2016-04-22 08:00:00
2005.0	10.0	7.0	71.0	24.0	3.0	0.0	0.0	0.0	2016-04-22 09:00:00
1083.0	10.5	9.0	71.5	25.0	3.0	0.0	0.0	0.0	2016-04-22 10:00:00
999.0	10.5	9.0	69.0	27.0	3.0	0.0	0.0	0.0	2016-04-22 11:00:00
1203.0	11.0	11.0	72.0	22.0	2.0	0.0	0.0	0.0	2016-04-22 12:00:00
1303.0	11.0	11.0	72.0	23.0	7.0	0.0	0.0	0.0	2016-04-22 13:00:00
874.0	11.0	11.0	72.0	22.0	7.0	0.0	0.0	0.0	2016-04-22 14:00:00
777.0	10.5	9.0	77.0	23.0	7.0	0.0	0.0	0.0	2016-04-22 15:00:00
924.0	9.5	6.5	79.0	24.0	7.0	0.0	0.0	0.0	2016-04-22 16:00:00
1350.0	9.0	6.0	84.5	21.5	7.0	0.0	0.0	0.0	2016-04-22 17:00:00
951.0	8.0	5.0	87.0	21.0	7.0	0.0	0.0	0.0	2016-04-22 18:00:00
618.0	8.0	5.0	87.0	17.0	7.0	0.0	0.0	0.0	2016-04-22 19:00:00
368.0	7.5	4.5	87.0	18.5	7.0	0.0	0.0	0.0	2016-04-22 20:00:00
271.0	7.0	4.0	81.0	18.5	7.0	0.0	0.0	0.0	2016-04-22 21:00:00
225.0	7.0	4.5	81.0	13.0	7.0	0.0	0.0	0.0	2016-04-22 22:00:00
196.0	7.0	5.0	84.0	11.0	7.0	0.0	0.0	0.0	2016-04-22 23:00:00
200.0	7.0	5.0	76.0	12.0	7.0	1.0	0.0	0.0	2016-04-23 00:00:00
172.0	7.0	5.5	81.0	8.0	2.0	1.0	0.0	0.0	2016-04-23 01:00:00
122.0	6.0	4.0	84.0	10.0	2.0	1.0	0.0	0.0	2016-04-23 02:00:00
92.0	6.0	4.0	81.0	11.0	2.0	1.0	0.0	0.0	2016-04-23 03:00:00
59.0	5.0	2.5	87.0	10.0	1.0	1.0	0.0	0.0	2016-04-23 04:00:00
72.0	5.0	2.5	87.0	10.0	1.0	1.0	0.0	0.0	2016-04-23 05:00:00
101.0	4.5	1.5	90.0	13.0	2.0	1.0	0.0	0.0	2016-04-23 06:00:00
222.0	6.0	3.0	81.0	15.0	2.0	1.0	0.0	0.0	2016-04-23 07:00:00
534.0	6.5	3.5	76.0	17.0	2.0	1.0	0.0	0.0	2016-04-23 08:00:00
990.0	7.0	4.0	71.0	19.0	2.0	1.0	0.0	0.0	2016-04-23 09:00:00
1278.0	8.0	5.0	62.0	18.0	3.0	1.0	0.0	0.0	2016-04-23 10:00:00
1574.0	8.0	5.0	62.0	22.0	2.0	1.0	0.0	0.0	2016-04-23 11:00:00
1848.0	8.0	5.0	66.0	15.0	7.0	1.0	0.0	0.0	2016-04-23 12:00:00
1946.0	9.5	7.0	54.0	17.0	2.0	1.0	0.0	0.0	2016-04-23 13:00:00
1823.0	9.0	6.0	50.0	24.0	2.0	1.0	0.0	0.0	2016-04-23 14:00:00
1902.0	9.5	7.0	46.5	20.5	2.0	1.0	0.0	0.0	2016-04-23 15:00:00
1856.0	9.5	7.0	48.5	19.5	2.0	1.0	0.0	0.0	2016-04-23 16:00:00
1903.0	9.5	6.5	41.5	18.5	2.0	1.0	0.0	0.0	2016-04-23 17:00:00
1662.0	10.0	8.0	40.0	17.0	1.0	1.0	0.0	0.0	2016-04-23 18:00:00
1278.0	9.0	7.5	50.0	10.0	1.0	1.0	0.0	0.0	2016-04-23 19:00:00
743.0	8.5	7.5	51.5	6.5	1.0	1.0	0.0	0.0	2016-04-23 20:00:00
509.0	8.0	7.5	53.0	5.0	1.0	1.0	0.0	0.0	2016-04-23 21:00:00
463.0	8.0	7.5	55.0	5.5	1.0	1.0	0.0	0.0	2016-04-23 22:00:00
413.0	8.0	7.5	55.0	5.0	1.0	1.0	0.0	0.0	2016-04-23 23:00:00
390.0	7.0	6.0	63.5	6.5	1.0	1.0	0.0	0.0	2016-04-24 00:00:00
305.0	7.0	6.0	66.0	6.0	1.0	1.0	0.0	0.0	2016-04-24 01:00:00
229.0	7.0	6.0	66.0	7.0	7.0	1.0	0.0	0.0	2016-04-24 02:00:00
